1-outcome-code,1-outcome-name,2-output-code,2-output-name,3-1-start-date,3-2-end-date,3-code,3-id,3-name,5-1-agency-abbreviation,5-2-agency,6-contributing-partner,6-contributing-partner-type,7-parent-contributing-partner,7-parent-contributing-partner-type,Total Available Resources-2023,Total Available Resources-2024,Total Available Resources-2025,Total Available Resources-2026,Total Expenditure-2023,Total Expenditure-2023-disaggregation-inferred,Total Expenditure-2024,Total Expenditure-2024-disaggregation-inferred,Total Expenditure-2025,Total Expenditure-2025-disaggregation-inferred,Total Expenditure-2026,Total Expenditure-2026-disaggregation-inferred,Total Required Resources-2023,Total Required Resources-2024,Total Required Resources-2025,Total Required Resources-2026
1_SPSP 1-2_OC1,"Efeito 1: Até 2027, mais pessoas, especialmente as que vivem em situações de mais vulnerabilidade ou marginalização e as que vivem com deficiências, terão acesso equitativo e utilização de serviços sociais essenciais e de proteção de alta qualidade, resilientes, sensíveis ao género e modernos. / Outcome 1: By 2027, more people, especially those living in the most vulnerable and marginalized situations and those living with disabilities, have equitable access to and use of high-quality, resilient, gender-responsive, and modern essential social services and protection.",1_SPSP 1-2_OC1-3_OU1.1.1,"Produto 1.1.1: As instituições nacionais, os parceiros sociais e as organizações da sociedade civil, têm maiores e melhores capacidades para fornecer, inovar e fazer parcerias para a protecção social e a proteção das crianças e adolescentes, os serviços essenciais, e sistemas de dados, monitorização e informação.",2025-01-01,2026-12-31,1_SPSP 1-2_OC1-3_OU1.1.1-4_SOU231,179258," Reforçada a qualidade da educação e das capacidades de produção e vulgarização de conhecimento para o desenvolvimento sustentável  2025 (UNICEF, UNFPA, Akelius)",UNFPA,United Nations Population Fund,Uni-CV - Universidade de Cabo Verde,"Academic, Training and Research",,,,,,10000,,false,,false,,false,,false,,,,
1_SPSP 1-2_OC1,"Efeito 1: Até 2027, mais pessoas, especialmente as que vivem em situações de mais vulnerabilidade ou marginalização e as que vivem com deficiências, terão acesso equitativo e utilização de serviços sociais essenciais e de proteção de alta qualidade, resilientes, sensíveis ao género e modernos. / Outcome 1: By 2027, more people, especially those living in the most vulnerable and marginalized situations and those living with disabilities, have equitable access to and use of high-quality, resilient, gender-responsive, and modern essential social services and protection.",1_SPSP 1-2_OC1-3_OU1.1.1,"Produto 1.1.1: As instituições nacionais, os parceiros sociais e as organizações da sociedade civil, têm maiores e melhores capacidades para fornecer, inovar e fazer parcerias para a protecção social e a proteção das crianças e adolescentes, os serviços essenciais, e sistemas de dados, monitorização e informação.",2025-01-01,2026-12-31,1_SPSP 1-2_OC1-3_OU1.1.1-4_SOU231,179258," Reforçada a qualidade da educação e das capacidades de produção e vulgarização de conhecimento para o desenvolvimento sustentável  2025 (UNICEF, UNFPA, Akelius)",UNICEF,United Nations Children's Fund,,,,,,,,,,false,,false,,false,,false,,,660000,397924
1_SPSP 1-2_OC1,"Efeito 1: Até 2027, mais pessoas, especialmente as que vivem em situações de mais vulnerabilidade ou marginalização e as que vivem com deficiências, terão acesso equitativo e utilização de serviços sociais essenciais e de proteção de alta qualidade, resilientes, sensíveis ao género e modernos. / Outcome 1: By 2027, more people, especially those living in the most vulnerable and marginalized situations and those living with disabilities, have equitable access to and use of high-quality, resilient, gender-responsive, and modern essential social services and protection.",1_SPSP 1-2_OC1-3_OU1.1.1,"Produto 1.1.1: As instituições nacionais, os parceiros sociais e as organizações da sociedade civil, têm maiores e melhores capacidades para fornecer, inovar e fazer parcerias para a protecção social e a proteção das crianças e adolescentes, os serviços essenciais, e sistemas de dados, monitorização e informação.",2025-01-01,2026-12-31,1_SPSP 1-2_OC1-3_OU1.1.1-4_SOU231,179258," Reforçada a qualidade da educação e das capacidades de produção e vulgarização de conhecimento para o desenvolvimento sustentável  2025 (UNICEF, UNFPA, Akelius)",UNICEF,United Nations Children's Fund,United Nations Population Fund,Multilateral - UN organizations excluding pooled funds,,,,,,,,false,,false,,false,,false,,,,
1_SPSP 1-2_OC1,"Efeito 1: Até 2027, mais pessoas, especialmente as que vivem em situações de mais vulnerabilidade ou marginalização e as que vivem com deficiências, terão acesso equitativo e utilização de serviços sociais essenciais e de proteção de alta qualidade, resilientes, sensíveis ao género e modernos. / Outcome 1: By 2027, more people, especially those living in the most vulnerable and marginalized situations and those living with disabilities, have equitable access to and use of high-quality, resilient, gender-responsive, and modern essential social services and protection.",1_SPSP 1-2_OC1-3_OU1.1.1,"Produto 1.1.1: As instituições nacionais, os parceiros sociais e as organizações da sociedade civil, têm maiores e melhores capacidades para fornecer, inovar e fazer parcerias para a protecção social e a proteção das crianças e adolescentes, os serviços essenciais, e sistemas de dados, monitorização e informação.",2025-01-01,2026-12-31,1_SPSP 1-2_OC1-3_OU1.1.1-4_SOU231,179258," Reforçada a qualidade da educação e das capacidades de produção e vulgarização de conhecimento para o desenvolvimento sustentável  2025 (UNICEF, UNFPA, Akelius)",UNICEF,United Nations Children's Fund,United Nations Children's Fund,Multilateral - UN organizations excluding pooled funds,,,,,451718,130000,,false,,false,447618,false,44654,false,,,,
1_SPSP 1-2_OC1,"Efeito 1: Até 2027, mais pessoas, especialmente as que vivem em situações de mais vulnerabilidade ou marginalização e as que vivem com deficiências, terão acesso equitativo e utilização de serviços sociais essenciais e de proteção de alta qualidade, resilientes, sensíveis ao género e modernos. / Outcome 1: By 2027, more people, especially those living in the most vulnerable and marginalized situations and those living with disabilities, have equitable access to and use of high-quality, resilient, gender-responsive, and modern essential social services and protection.",1_SPSP 1-2_OC1-3_OU1.1.1,"Produto 1.1.1: As instituições nacionais, os parceiros sociais e as organizações da sociedade civil, têm maiores e melhores capacidades para fornecer, inovar e fazer parcerias para a protecção social e a proteção das crianças e adolescentes, os serviços essenciais, e sistemas de dados, monitorização e informação.",2025-01-01,2026-12-31,1_SPSP 1-2_OC1-3_OU1.1.1-4_SOU231,179258," Reforçada a qualidade da educação e das capacidades de produção e vulgarização de conhecimento para o desenvolvimento sustentável  2025 (UNICEF, UNFPA, Akelius)",UNICEF,United Nations Children's Fund,AKELIUS Foundation,Foundation,,,,,200900,212608,,false,,false,175000,false,196716,false,,,,
1_SPSP 1-2_OC1,"Efeito 1: Até 2027, mais pessoas, especialmente as que vivem em situações de mais vulnerabilidade ou marginalização e as que vivem com deficiências, terão acesso equitativo e utilização de serviços sociais essenciais e de proteção de alta qualidade, resilientes, sensíveis ao género e modernos. / Outcome 1: By 2027, more people, especially those living in the most vulnerable and marginalized situations and those living with disabilities, have equitable access to and use of high-quality, resilient, gender-responsive, and modern essential social services and protection.",1_SPSP 1-2_OC1-3_OU1.1.1,"Produto 1.1.1: As instituições nacionais, os parceiros sociais e as organizações da sociedade civil, têm maiores e melhores capacidades para fornecer, inovar e fazer parcerias para a protecção social e a proteção das crianças e adolescentes, os serviços essenciais, e sistemas de dados, monitorização e informação.",2025-01-01,2026-12-31,1_SPSP 1-2_OC1-3_OU1.1.1-4_SOU231,179258," Reforçada a qualidade da educação e das capacidades de produção e vulgarização de conhecimento para o desenvolvimento sustentável  2025 (UNICEF, UNFPA, Akelius)",UNICEF,United Nations Children's Fund,US NatCom,Private Sector,,,,,,48000,,false,,false,,false,43000,false,,,,
1_SPSP 1-2_OC1,"Efeito 1: Até 2027, mais pessoas, especialmente as que vivem em situações de mais vulnerabilidade ou marginalização e as que vivem com deficiências, terão acesso equitativo e utilização de serviços sociais essenciais e de proteção de alta qualidade, resilientes, sensíveis ao género e modernos. / Outcome 1: By 2027, more people, especially those living in the most vulnerable and marginalized situations and those living with disabilities, have equitable access to and use of high-quality, resilient, gender-responsive, and modern essential social services and protection.",1_SPSP 1-2_OC1-3_OU1.1.1,"Produto 1.1.1: As instituições nacionais, os parceiros sociais e as organizações da sociedade civil, têm maiores e melhores capacidades para fornecer, inovar e fazer parcerias para a protecção social e a proteção das crianças e adolescentes, os serviços essenciais, e sistemas de dados, monitorização e informação.",2025-01-01,2026-12-31,1_SPSP 1-2_OC1-3_OU1.1.1-4_SOU231,179258," Reforçada a qualidade da educação e das capacidades de produção e vulgarização de conhecimento para o desenvolvimento sustentável  2025 (UNICEF, UNFPA, Akelius)",UNICEF,United Nations Children's Fund,Luxembourg Committee for UNICEF,International NGO,,,,,,7000,,false,,false,,false,762,false,,,,
1_SPSP 1-2_OC1,"Efeito 1: Até 2027, mais pessoas, especialmente as que vivem em situações de mais vulnerabilidade ou marginalização e as que vivem com deficiências, terão acesso equitativo e utilização de serviços sociais essenciais e de proteção de alta qualidade, resilientes, sensíveis ao género e modernos. / Outcome 1: By 2027, more people, especially those living in the most vulnerable and marginalized situations and those living with disabilities, have equitable access to and use of high-quality, resilient, gender-responsive, and modern essential social services and protection.",1_SPSP 1-2_OC1-3_OU1.1.1,"Produto 1.1.1: As instituições nacionais, os parceiros sociais e as organizações da sociedade civil, têm maiores e melhores capacidades para fornecer, inovar e fazer parcerias para a protecção social e a proteção das crianças e adolescentes, os serviços essenciais, e sistemas de dados, monitorização e informação.",2025-01-01,2026-12-31,1_SPSP 1-2_OC1-3_OU1.1.1-4_SOU231,179258," Reforçada a qualidade da educação e das capacidades de produção e vulgarização de conhecimento para o desenvolvimento sustentável  2025 (UNICEF, UNFPA, Akelius)",UNICEF,United Nations Children's Fund,Uni-CV - Universidade de Cabo Verde,"Academic, Training and Research",,,,,,,,false,,false,,false,,false,,,,
1_SPSP 1-2_OC1,"Efeito 1: Até 2027, mais pessoas, especialmente as que vivem em situações de mais vulnerabilidade ou marginalização e as que vivem com deficiências, terão acesso equitativo e utilização de serviços sociais essenciais e de proteção de alta qualidade, resilientes, sensíveis ao género e modernos. / Outcome 1: By 2027, more people, especially those living in the most vulnerable and marginalized situations and those living with disabilities, have equitable access to and use of high-quality, resilient, gender-responsive, and modern essential social services and protection.",1_SPSP 1-2_OC1-3_OU1.1.1,"Produto 1.1.1: As instituições nacionais, os parceiros sociais e as organizações da sociedade civil, têm maiores e melhores capacidades para fornecer, inovar e fazer parcerias para a protecção social e a proteção das crianças e adolescentes, os serviços essenciais, e sistemas de dados, monitorização e informação.",2025-01-01,2026-12-31,1_SPSP 1-2_OC1-3_OU1.1.1-4_SOU236,179264,"Apoio à implementação de ações climáticas sensíveis às crianças a nível nacional e local-2025  (Output 2.2, 2.3) (UNDP)	",UNICEF,United Nations Children's Fund,,,,,,,,,,false,,false,,false,,true,,,102000,60000
1_SPSP 1-2_OC1,"Efeito 1: Até 2027, mais pessoas, especialmente as que vivem em situações de mais vulnerabilidade ou marginalização e as que vivem com deficiências, terão acesso equitativo e utilização de serviços sociais essenciais e de proteção de alta qualidade, resilientes, sensíveis ao género e modernos. / Outcome 1: By 2027, more people, especially those living in the most vulnerable and marginalized situations and those living with disabilities, have equitable access to and use of high-quality, resilient, gender-responsive, and modern essential social services and protection.",1_SPSP 1-2_OC1-3_OU1.1.1,"Produto 1.1.1: As instituições nacionais, os parceiros sociais e as organizações da sociedade civil, têm maiores e melhores capacidades para fornecer, inovar e fazer parcerias para a protecção social e a proteção das crianças e adolescentes, os serviços essenciais, e sistemas de dados, monitorização e informação.",2025-01-01,2026-12-31,1_SPSP 1-2_OC1-3_OU1.1.1-4_SOU236,179264,"Apoio à implementação de ações climáticas sensíveis às crianças a nível nacional e local-2025  (Output 2.2, 2.3) (UNDP)	",UNICEF,United Nations Children's Fund,United Nations Children's Fund,Multilateral - UN organizations excluding pooled funds,,,,,102000,60000,,false,,false,101500,false,10000,true,,,,
